remedialID,previousQscore,remedialScore,examName
6055,18,41, 1st Quarter Exam 
6056,1,52, 2nd Quarter Exam 
6057,14,60, 4th Quarter Exam 
6058,21,38, 1st Quarter Exam 
6059,3,43, 4th Quarter Exam 
6060,0,42, 2nd Quarter Exam 
6061,29,46, 2nd Quarter Exam 
6062,10,49, 2nd Quarter Exam 
6063,1,39, 2nd Quarter Exam 
6064,28,39, 2nd Quarter Exam 
6065,21,34, 2nd Quarter Exam 
6066,18,42, 2nd Quarter Exam 
6067,13,42, 2nd Quarter Exam 
6068,12,56, 2nd Quarter Exam 
6069,25,42, 4th Quarter Exam 
6070,18,49, 3rd Quarter Exam 
6071,26,38, 1st Quarter Exam 
6072,20,50, 3rd Quarter Exam 
6073,6,55, 3rd Quarter Exam 
6074,24,30, 3rd Quarter Exam 
6075,1,34, 4th Quarter Exam 
6076,16,59, 1st Quarter Exam 
6077,26,51, 3rd Quarter Exam 
6078,23,57, 3rd Quarter Exam 
6079,19,38, 2nd Quarter Exam 
6080,11,37, 2nd Quarter Exam 
6081,16,46, 4th Quarter Exam 
6082,9,52, 2nd Quarter Exam 
6083,8,32, 3rd Quarter Exam 
6084,17,55, 1st Quarter Exam 
6085,11,41, 4th Quarter Exam 
6086,12,49, 2nd Quarter Exam 
6087,7,34, 2nd Quarter Exam 
6088,26,45, 4th Quarter Exam 
6089,0,55, 4th Quarter Exam 
6090,2,48, 3rd Quarter Exam 
6091,20,49, 3rd Quarter Exam 
6092,22,51, 3rd Quarter Exam 
6093,29,43, 4th Quarter Exam 
6094,12,35, 3rd Quarter Exam 
6095,18,39, 1st Quarter Exam 
6096,7,42, 3rd Quarter Exam 
6097,2,36, 2nd Quarter Exam 
6098,6,51, 4th Quarter Exam 
6099,9,34, 2nd Quarter Exam 
6100,26,33, 3rd Quarter Exam 
6101,0,37, 3rd Quarter Exam 
6102,8,36, 1st Quarter Exam 
6103,20,41, 2nd Quarter Exam 
6104,12,32, 2nd Quarter Exam 
6105,6,57, 2nd Quarter Exam 
6106,24,46, 1st Quarter Exam 
6107,28,30, 4th Quarter Exam 
6108,1,45, 3rd Quarter Exam 
6109,20,52, 3rd Quarter Exam 
6110,2,60, 2nd Quarter Exam 
6111,17,58, 1st Quarter Exam 
6112,15,39, 4th Quarter Exam 
6113,8,37, 1st Quarter Exam 
6114,15,55, 4th Quarter Exam 
6115,22,42, 3rd Quarter Exam 
6116,5,30, 4th Quarter Exam 
6117,27,45, 1st Quarter Exam 
6118,10,37, 3rd Quarter Exam 
6119,29,57, 3rd Quarter Exam 
6120,14,30, 1st Quarter Exam 
6121,11,47, 1st Quarter Exam 
6122,4,46, 4th Quarter Exam 
6123,5,57, 3rd Quarter Exam 
6124,23,57, 2nd Quarter Exam 
6125,7,43, 1st Quarter Exam 
6126,5,31, 1st Quarter Exam 
6127,5,51, 1st Quarter Exam 
6128,22,54, 2nd Quarter Exam 
6129,20,39, 2nd Quarter Exam 
6130,3,51, 1st Quarter Exam 
6131,2,50, 2nd Quarter Exam 
6132,6,56, 3rd Quarter Exam 
6133,5,51, 2nd Quarter Exam 
6134,0,37, 1st Quarter Exam 
6135,18,59, 3rd Quarter Exam 
6136,6,54, 4th Quarter Exam 
6137,0,41, 1st Quarter Exam 
6138,11,39, 1st Quarter Exam 
6139,17,50, 4th Quarter Exam 
6140,19,59, 3rd Quarter Exam 
6141,12,58, 3rd Quarter Exam 
6142,20,60, 3rd Quarter Exam 
6143,14,40, 4th Quarter Exam 
6144,21,47, 4th Quarter Exam 
6145,22,46, 3rd Quarter Exam 
6146,26,54, 3rd Quarter Exam 
6147,12,58, 3rd Quarter Exam 
6148,27,46, 4th Quarter Exam 
6149,20,39, 2nd Quarter Exam 
6150,16,39, 2nd Quarter Exam 
6151,5,37, 4th Quarter Exam 
6152,18,51, 3rd Quarter Exam 
6153,0,46, 2nd Quarter Exam 
6154,27,56, 4th Quarter Exam 
6155,1,53, 3rd Quarter Exam 
6156,25,45, 3rd Quarter Exam 
6157,21,32, 4th Quarter Exam 
6158,10,55, 1st Quarter Exam 
6159,2,33, 4th Quarter Exam 
6160,13,58, 3rd Quarter Exam 
6161,9,39, 2nd Quarter Exam 
6162,12,43, 4th Quarter Exam 
6163,3,30, 2nd Quarter Exam 
6164,5,52, 1st Quarter Exam 
6165,16,43, 1st Quarter Exam 
6166,0,48, 3rd Quarter Exam 
6167,19,31, 1st Quarter Exam 
6168,2,37, 3rd Quarter Exam 
6169,16,42, 4th Quarter Exam 
6170,1,36, 4th Quarter Exam 
6171,12,55, 4th Quarter Exam 
6172,2,34, 2nd Quarter Exam 
6173,10,59, 3rd Quarter Exam 
6174,8,54, 3rd Quarter Exam 
6175,6,33, 4th Quarter Exam 
6176,12,41, 2nd Quarter Exam 
6177,20,36, 2nd Quarter Exam 
6178,11,36, 1st Quarter Exam 
6179,5,57, 3rd Quarter Exam 
6180,25,60, 3rd Quarter Exam 
6181,26,57, 3rd Quarter Exam 
6182,0,42, 3rd Quarter Exam 
6183,29,36, 2nd Quarter Exam 
6184,13,50, 4th Quarter Exam 
6185,10,31, 3rd Quarter Exam 
6186,12,55, 1st Quarter Exam 
6187,14,35, 3rd Quarter Exam 
6188,11,51, 3rd Quarter Exam 
6189,26,55, 2nd Quarter Exam 
6190,8,57, 4th Quarter Exam 
6191,3,47, 4th Quarter Exam 
6192,18,55, 2nd Quarter Exam 
6193,5,35, 2nd Quarter Exam 
6194,21,54, 1st Quarter Exam 
6195,24,31, 2nd Quarter Exam 
6196,13,54, 1st Quarter Exam 
6197,20,48, 4th Quarter Exam 
6198,23,58, 3rd Quarter Exam 
6199,14,50, 3rd Quarter Exam 
6200,6,47, 1st Quarter Exam 
6201,19,47, 4th Quarter Exam 
6202,9,57, 1st Quarter Exam 
6203,2,45, 4th Quarter Exam 
6204,18,55, 2nd Quarter Exam 
6205,24,49, 4th Quarter Exam 
6206,12,33, 1st Quarter Exam 
6207,10,50, 4th Quarter Exam 
6208,13,47, 3rd Quarter Exam 
6209,7,41, 4th Quarter Exam 
6210,12,33, 2nd Quarter Exam 
6211,10,60, 3rd Quarter Exam 
6212,3,31, 1st Quarter Exam 
6213,26,38, 1st Quarter Exam 
6214,18,35, 3rd Quarter Exam 
6215,8,36, 4th Quarter Exam 
6216,13,51, 3rd Quarter Exam 
6217,9,43, 1st Quarter Exam 
6218,3,33, 1st Quarter Exam 
6219,23,45, 3rd Quarter Exam 
6220,15,49, 1st Quarter Exam 
6221,7,46, 4th Quarter Exam 
6222,28,35, 1st Quarter Exam 
6223,26,44, 4th Quarter Exam 
6224,0,53, 4th Quarter Exam 
6225,29,47, 3rd Quarter Exam 
6226,15,37, 4th Quarter Exam 
6227,25,41, 2nd Quarter Exam 
6228,23,54, 3rd Quarter Exam 
6229,7,33, 4th Quarter Exam 
6230,12,47, 2nd Quarter Exam 
6231,12,57, 1st Quarter Exam 
6232,29,48, 2nd Quarter Exam 
6233,28,60, 3rd Quarter Exam 
6234,1,60, 3rd Quarter Exam 
6235,5,39, 1st Quarter Exam 
6236,17,45, 1st Quarter Exam 
6237,4,48, 4th Quarter Exam 
6238,22,35, 1st Quarter Exam 
6239,2,34, 4th Quarter Exam 
6240,9,34, 1st Quarter Exam 
6241,26,36, 3rd Quarter Exam 
6242,0,51, 4th Quarter Exam 
6243,25,49, 4th Quarter Exam 
6244,0,59, 4th Quarter Exam 
6245,19,52, 2nd Quarter Exam 
6246,1,42, 1st Quarter Exam 
6247,0,46, 2nd Quarter Exam 
6248,22,30, 4th Quarter Exam 
6249,11,55, 3rd Quarter Exam 
6250,8,59, 3rd Quarter Exam 
6251,17,44, 4th Quarter Exam 
6252,22,53, 1st Quarter Exam 
6253,9,48, 3rd Quarter Exam 
6254,21,45, 1st Quarter Exam 
6255,18,43, 4th Quarter Exam 
6256,12,48, 4th Quarter Exam 
6257,24,44, 4th Quarter Exam 
6258,17,57, 2nd Quarter Exam 
6259,10,55, 3rd Quarter Exam 
6260,15,59, 4th Quarter Exam 
6261,8,51, 4th Quarter Exam 
6262,1,40, 3rd Quarter Exam 
6263,28,37, 3rd Quarter Exam 
6264,23,49, 4th Quarter Exam 
6265,3,36, 3rd Quarter Exam 
6266,28,34, 1st Quarter Exam 
6267,3,47, 1st Quarter Exam 
6268,6,47, 3rd Quarter Exam 
6269,29,56, 1st Quarter Exam 
6270,27,38, 4th Quarter Exam 
6271,0,46, 4th Quarter Exam 
6272,27,41, 2nd Quarter Exam 
6273,20,33, 2nd Quarter Exam 
6274,4,47, 1st Quarter Exam 
6275,20,32, 4th Quarter Exam 
6276,22,47, 2nd Quarter Exam 
6277,29,42, 4th Quarter Exam 
6278,26,51, 1st Quarter Exam 
6279,6,58, 4th Quarter Exam 
6280,28,58, 4th Quarter Exam 
6281,12,36, 1st Quarter Exam 
6282,11,50, 4th Quarter Exam 
6283,14,38, 1st Quarter Exam 
6284,6,53, 3rd Quarter Exam 
6285,20,55, 2nd Quarter Exam 
6286,28,44, 2nd Quarter Exam 
6287,19,39, 4th Quarter Exam 
6288,19,42, 2nd Quarter Exam 
6289,19,60, 1st Quarter Exam 
6290,23,30, 2nd Quarter Exam 
6291,6,51, 4th Quarter Exam 
6292,5,58, 3rd Quarter Exam 
6293,0,59, 4th Quarter Exam 
6294,3,54, 2nd Quarter Exam 
6295,20,57, 1st Quarter Exam 
6296,6,48, 1st Quarter Exam 
6297,7,31, 3rd Quarter Exam 
6298,22,34, 4th Quarter Exam 
6299,17,34, 3rd Quarter Exam 
6300,13,50, 2nd Quarter Exam 
6301,22,45, 2nd Quarter Exam 
6302,10,57, 1st Quarter Exam 
6303,26,45, 1st Quarter Exam 
6304,21,34, 2nd Quarter Exam 
6305,9,53, 1st Quarter Exam 
6306,15,36, 4th Quarter Exam 
6307,5,58, 2nd Quarter Exam 
6308,18,50, 2nd Quarter Exam 
6309,16,59, 3rd Quarter Exam 
6310,16,30, 3rd Quarter Exam 
6311,13,33, 3rd Quarter Exam 
6312,3,41, 2nd Quarter Exam 
6313,20,42, 3rd Quarter Exam 
6314,21,40, 2nd Quarter Exam 
6315,24,49, 2nd Quarter Exam 
6316,7,37, 4th Quarter Exam 
6317,22,44, 2nd Quarter Exam 
6318,28,52, 2nd Quarter Exam 
6319,22,36, 1st Quarter Exam 
6320,17,46, 2nd Quarter Exam 
6321,5,57, 2nd Quarter Exam 
6322,3,44, 4th Quarter Exam 
6323,8,49, 1st Quarter Exam 
6324,1,39, 4th Quarter Exam 
6325,23,41, 4th Quarter Exam 
6326,27,50, 3rd Quarter Exam 
6327,3,46, 4th Quarter Exam 
6328,18,60, 4th Quarter Exam 
6329,29,51, 4th Quarter Exam 
6330,29,53, 2nd Quarter Exam 
6331,1,36, 4th Quarter Exam 
6332,7,49, 4th Quarter Exam 
6333,4,37, 4th Quarter Exam 
6334,17,35, 4th Quarter Exam 
6335,28,43, 2nd Quarter Exam 
6336,10,52, 3rd Quarter Exam 
6337,25,33, 4th Quarter Exam 
6338,18,39, 1st Quarter Exam 
6339,5,59, 3rd Quarter Exam 
6340,17,38, 4th Quarter Exam 
6341,13,56, 1st Quarter Exam 
6342,21,59, 3rd Quarter Exam 
6343,29,39, 2nd Quarter Exam 
6344,26,41, 2nd Quarter Exam 
6345,26,36, 2nd Quarter Exam 
6346,17,59, 3rd Quarter Exam 
6347,14,59, 4th Quarter Exam 
6348,17,37, 2nd Quarter Exam 
6349,11,51, 1st Quarter Exam 
6350,26,49, 4th Quarter Exam 
6351,16,55, 2nd Quarter Exam 
6352,23,50, 1st Quarter Exam 
6353,6,48, 4th Quarter Exam 
6354,23,30, 4th Quarter Exam 
6355,19,31, 3rd Quarter Exam 
6356,3,36, 3rd Quarter Exam 
6357,16,58, 1st Quarter Exam 
6358,7,33, 3rd Quarter Exam 
6359,4,36, 3rd Quarter Exam 
6360,7,41, 1st Quarter Exam 
6361,0,57, 4th Quarter Exam 
6362,19,50, 2nd Quarter Exam 
6363,7,47, 1st Quarter Exam 
6364,6,50, 4th Quarter Exam 
6365,6,40, 2nd Quarter Exam 
6366,13,34, 1st Quarter Exam 
6367,11,49, 3rd Quarter Exam 
6368,25,46, 3rd Quarter Exam 
6369,2,33, 4th Quarter Exam 
6370,15,40, 1st Quarter Exam 
6371,23,54, 1st Quarter Exam 
6372,28,32, 1st Quarter Exam 
6373,10,37, 4th Quarter Exam 
6374,6,48, 2nd Quarter Exam 
6375,24,43, 1st Quarter Exam 
6376,23,55, 4th Quarter Exam 
6377,6,37, 4th Quarter Exam 
6378,0,52, 2nd Quarter Exam 
6379,25,49, 1st Quarter Exam 
6380,29,49, 4th Quarter Exam 
6381,29,45, 1st Quarter Exam 
6382,4,36, 1st Quarter Exam 
6383,11,36, 3rd Quarter Exam 
6384,11,53, 2nd Quarter Exam 
6385,22,41, 2nd Quarter Exam 
6386,15,36, 3rd Quarter Exam 
6387,21,46, 4th Quarter Exam 
6388,23,33, 1st Quarter Exam 
6389,9,40, 2nd Quarter Exam 
6390,22,58, 1st Quarter Exam 
6391,22,47, 3rd Quarter Exam 
6392,23,54, 4th Quarter Exam 
6393,15,36, 1st Quarter Exam 
6394,6,45, 4th Quarter Exam 
6395,27,57, 3rd Quarter Exam 
6396,4,41, 2nd Quarter Exam 
6397,24,51, 4th Quarter Exam 
6398,2,40, 4th Quarter Exam 
6399,7,30, 4th Quarter Exam 
6400,9,39, 1st Quarter Exam 
6401,2,58, 4th Quarter Exam 
6402,18,58, 2nd Quarter Exam 
6403,13,53, 2nd Quarter Exam 
6404,23,32, 4th Quarter Exam 
6405,19,43, 3rd Quarter Exam 
6406,0,49, 3rd Quarter Exam 
6407,2,40, 4th Quarter Exam 
6408,23,50, 1st Quarter Exam 
6409,4,31, 3rd Quarter Exam 
6410,5,45, 3rd Quarter Exam 
6411,15,46, 3rd Quarter Exam 
6412,23,38, 3rd Quarter Exam 
6413,23,32, 1st Quarter Exam 
6414,1,58, 3rd Quarter Exam 
6415,2,37, 1st Quarter Exam 
6416,2,43, 1st Quarter Exam 
6417,8,60, 4th Quarter Exam 
6418,0,38, 4th Quarter Exam 
6419,18,58, 2nd Quarter Exam 
6420,9,39, 1st Quarter Exam 
6421,5,42, 3rd Quarter Exam 
6422,11,39, 1st Quarter Exam 
6423,26,53, 2nd Quarter Exam 
6424,16,44, 2nd Quarter Exam 
6425,27,35, 2nd Quarter Exam 
6426,12,48, 4th Quarter Exam 
6427,15,56, 1st Quarter Exam 
6428,14,57, 2nd Quarter Exam 
6429,20,59, 2nd Quarter Exam 
6430,11,55, 2nd Quarter Exam 
6431,17,59, 2nd Quarter Exam 
6432,27,52, 1st Quarter Exam 
6433,3,46, 4th Quarter Exam 
6434,20,46, 2nd Quarter Exam 
6435,23,33, 1st Quarter Exam 
6436,21,38, 1st Quarter Exam 
6437,8,59, 2nd Quarter Exam 
6438,8,50, 3rd Quarter Exam 
6439,25,60, 4th Quarter Exam 
6440,8,49, 4th Quarter Exam 
6441,9,45, 3rd Quarter Exam 
6442,19,48, 3rd Quarter Exam 
6443,24,36, 1st Quarter Exam 
6444,8,55, 1st Quarter Exam 
6445,7,36, 1st Quarter Exam 
6446,8,47, 4th Quarter Exam 
6447,22,35, 2nd Quarter Exam 
6448,26,50, 2nd Quarter Exam 
6449,2,40, 2nd Quarter Exam 
6450,7,36, 3rd Quarter Exam 
6451,24,34, 1st Quarter Exam 
6452,1,48, 3rd Quarter Exam 
6453,13,54, 4th Quarter Exam 
6454,18,57, 4th Quarter Exam 
6455,5,34, 2nd Quarter Exam 
6456,29,57, 2nd Quarter Exam 
6457,7,52, 4th Quarter Exam 
6458,12,57, 3rd Quarter Exam 
6459,24,58, 4th Quarter Exam 
6460,23,34, 1st Quarter Exam 
6461,24,47, 4th Quarter Exam 
6462,2,57, 2nd Quarter Exam 
6463,12,54, 3rd Quarter Exam 
6464,29,56, 4th Quarter Exam 
6465,14,53, 1st Quarter Exam 
6466,11,50, 1st Quarter Exam 
6467,12,47, 3rd Quarter Exam 
6468,29,38, 4th Quarter Exam 
6469,23,60, 2nd Quarter Exam 
6470,16,32, 4th Quarter Exam 
6471,8,59, 4th Quarter Exam 
6472,15,38, 1st Quarter Exam 
6473,7,35, 2nd Quarter Exam 
6474,11,53, 1st Quarter Exam 
6475,25,43, 4th Quarter Exam 
6476,28,33, 4th Quarter Exam 
6477,2,52, 2nd Quarter Exam 
6478,7,45, 3rd Quarter Exam 
6479,25,42, 4th Quarter Exam 
6480,25,47, 2nd Quarter Exam 
6481,7,31, 1st Quarter Exam 
6482,7,33, 4th Quarter Exam 
6483,25,33, 3rd Quarter Exam 
6484,20,44, 3rd Quarter Exam 
6485,24,30, 2nd Quarter Exam 
6486,3,31, 4th Quarter Exam 
6487,5,34, 2nd Quarter Exam 
6488,22,41, 4th Quarter Exam 
6489,4,32, 2nd Quarter Exam 
6490,22,51, 4th Quarter Exam 
6491,8,45, 2nd Quarter Exam 
6492,4,40, 2nd Quarter Exam 
6493,24,31, 3rd Quarter Exam 
6494,27,60, 4th Quarter Exam 
6495,19,50, 1st Quarter Exam 
6496,15,45, 4th Quarter Exam 
6497,9,42, 2nd Quarter Exam 
6498,28,54, 1st Quarter Exam 
6499,21,50, 2nd Quarter Exam 
6500,25,56, 1st Quarter Exam 
6501,16,60, 1st Quarter Exam 
6502,13,48, 4th Quarter Exam 
6503,10,54, 4th Quarter Exam 
6504,11,56, 4th Quarter Exam 
6505,19,57, 2nd Quarter Exam 
6506,5,36, 1st Quarter Exam 
6507,16,33, 2nd Quarter Exam 
6508,3,46, 2nd Quarter Exam 
6509,18,54, 3rd Quarter Exam 
6510,14,32, 1st Quarter Exam 
6511,14,55, 3rd Quarter Exam 
6512,25,36, 4th Quarter Exam 
6513,12,49, 4th Quarter Exam 
6514,26,32, 4th Quarter Exam 
6515,28,45, 2nd Quarter Exam 
6516,8,48, 2nd Quarter Exam 
6517,6,55, 4th Quarter Exam 
6518,17,49, 3rd Quarter Exam 
6519,16,56, 2nd Quarter Exam 
6520,10,57, 4th Quarter Exam 
6521,14,56, 3rd Quarter Exam 
6522,10,34, 3rd Quarter Exam 
6523,9,33, 1st Quarter Exam 
6524,23,42, 1st Quarter Exam 
6525,28,36, 2nd Quarter Exam 
6526,16,41, 1st Quarter Exam 
6527,18,45, 4th Quarter Exam 
6528,27,32, 3rd Quarter Exam 
6529,6,57, 3rd Quarter Exam 
6530,4,35, 4th Quarter Exam 
6531,13,56, 4th Quarter Exam 
6532,5,50, 1st Quarter Exam 
6533,13,57, 1st Quarter Exam 
6534,24,41, 2nd Quarter Exam 
6535,4,42, 4th Quarter Exam 
6536,8,41, 2nd Quarter Exam 
6537,16,35, 2nd Quarter Exam 
6538,2,35, 3rd Quarter Exam 
6539,4,34, 1st Quarter Exam 
6540,5,36, 3rd Quarter Exam 
6541,9,60, 4th Quarter Exam 
6542,29,60, 4th Quarter Exam 
6543,12,36, 1st Quarter Exam 
6544,29,59, 4th Quarter Exam 
6545,9,53, 3rd Quarter Exam 
6546,5,35, 2nd Quarter Exam 
6547,11,31, 1st Quarter Exam 
6548,1,42, 3rd Quarter Exam 
6549,15,30, 2nd Quarter Exam 
6550,0,34, 4th Quarter Exam 
6551,10,47, 3rd Quarter Exam 
6552,6,46, 3rd Quarter Exam 
6553,9,38, 2nd Quarter Exam 
6554,15,39, 1st Quarter Exam 
6555,15,38, 4th Quarter Exam 
6556,15,36, 3rd Quarter Exam 
6557,5,55, 1st Quarter Exam 
6558,14,49, 3rd Quarter Exam 
6559,26,49, 2nd Quarter Exam 
6560,18,40, 1st Quarter Exam 
6561,3,45, 4th Quarter Exam 
6562,2,57, 1st Quarter Exam 
6563,9,39, 3rd Quarter Exam 
6564,7,55, 3rd Quarter Exam 
6565,24,58, 2nd Quarter Exam 
6566,18,46, 2nd Quarter Exam 
6567,18,36, 1st Quarter Exam 
6568,15,57, 1st Quarter Exam 
6569,2,49, 2nd Quarter Exam 
6570,14,49, 4th Quarter Exam 
6571,3,44, 1st Quarter Exam 
6572,22,58, 1st Quarter Exam 
6573,0,60, 1st Quarter Exam 
6574,17,56, 2nd Quarter Exam 
6575,11,42, 4th Quarter Exam 
6576,12,49, 2nd Quarter Exam 
6577,10,55, 2nd Quarter Exam 
6578,1,36, 2nd Quarter Exam 
6579,20,30, 4th Quarter Exam 
6580,22,47, 2nd Quarter Exam 
6581,10,30, 4th Quarter Exam 
6582,22,55, 4th Quarter Exam 
6583,6,36, 3rd Quarter Exam 
6584,13,58, 4th Quarter Exam 
6585,9,30, 4th Quarter Exam 
6586,17,53, 4th Quarter Exam 
6587,12,57, 3rd Quarter Exam 
6588,17,31, 3rd Quarter Exam 
6589,23,31, 4th Quarter Exam 
6590,12,43, 4th Quarter Exam 
6591,7,52, 1st Quarter Exam 
6592,22,59, 4th Quarter Exam 
6593,6,50, 1st Quarter Exam 
6594,18,50, 4th Quarter Exam 
6595,6,32, 3rd Quarter Exam 
6596,11,33, 4th Quarter Exam 
6597,13,57, 2nd Quarter Exam 
6598,1,32, 1st Quarter Exam 
6599,3,37, 2nd Quarter Exam 
6600,25,34, 3rd Quarter Exam 
6601,21,35, 3rd Quarter Exam 
6602,27,37, 3rd Quarter Exam 
6603,2,47, 4th Quarter Exam 
6604,3,54, 2nd Quarter Exam 
6605,3,58, 3rd Quarter Exam 
6606,13,60, 2nd Quarter Exam 
6607,17,43, 3rd Quarter Exam 
6608,13,54, 3rd Quarter Exam 
6609,14,33, 2nd Quarter Exam 
6610,16,47, 4th Quarter Exam 
6611,21,54, 4th Quarter Exam 
6612,9,52, 4th Quarter Exam 
6613,16,31, 3rd Quarter Exam 
6614,8,56, 1st Quarter Exam 
6615,21,53, 4th Quarter Exam 
6616,0,49, 3rd Quarter Exam 
6617,22,31, 3rd Quarter Exam 
6618,9,30, 2nd Quarter Exam 
6619,9,46, 3rd Quarter Exam 
6620,6,47, 4th Quarter Exam 
6621,4,58, 4th Quarter Exam 
6622,8,33, 4th Quarter Exam 
6623,23,32, 4th Quarter Exam 
6624,8,38, 2nd Quarter Exam 
6625,25,41, 3rd Quarter Exam 
6626,10,57, 2nd Quarter Exam 
6627,24,55, 2nd Quarter Exam 
6628,4,32, 2nd Quarter Exam 
6629,3,43, 3rd Quarter Exam 
6630,19,58, 2nd Quarter Exam 
6631,28,48, 3rd Quarter Exam 
6632,1,46, 4th Quarter Exam 
6633,8,40, 4th Quarter Exam 
6634,17,60, 4th Quarter Exam 
6635,16,60, 4th Quarter Exam 
6636,25,54, 1st Quarter Exam 
6637,21,31, 1st Quarter Exam 
6638,22,48, 1st Quarter Exam 
6639,7,43, 2nd Quarter Exam 
6640,27,58, 2nd Quarter Exam 
6641,1,57, 1st Quarter Exam 
6642,3,42, 1st Quarter Exam 
6643,0,30, 3rd Quarter Exam 
6644,17,50, 3rd Quarter Exam 
6645,21,45, 2nd Quarter Exam 
6646,4,50, 1st Quarter Exam 
6647,22,32, 2nd Quarter Exam 
6648,7,30, 1st Quarter Exam 
6649,6,44, 2nd Quarter Exam 
6650,20,38, 3rd Quarter Exam 
6651,25,33, 3rd Quarter Exam 
6652,12,40, 1st Quarter Exam 
6653,18,48, 4th Quarter Exam 
6654,1,35, 1st Quarter Exam 
6655,24,45, 4th Quarter Exam 
6656,14,55, 2nd Quarter Exam 
6657,17,34, 1st Quarter Exam 
6658,24,49, 2nd Quarter Exam 
6659,18,39, 2nd Quarter Exam 
6660,28,50, 3rd Quarter Exam 
6661,21,51, 4th Quarter Exam 
6662,5,31, 1st Quarter Exam 
6663,6,60, 4th Quarter Exam 
6664,15,44, 2nd Quarter Exam 
6665,2,48, 1st Quarter Exam 
6666,1,54, 3rd Quarter Exam 
6667,27,30, 4th Quarter Exam 
6668,19,47, 3rd Quarter Exam 
6669,17,55, 3rd Quarter Exam 
6670,7,54, 1st Quarter Exam 
6671,25,38, 1st Quarter Exam 
6672,23,40, 3rd Quarter Exam 
6673,9,47, 2nd Quarter Exam 
6674,5,41, 4th Quarter Exam 
6675,1,34, 3rd Quarter Exam 
6676,14,55, 1st Quarter Exam 
6677,7,42, 1st Quarter Exam 
6678,1,30, 4th Quarter Exam 
6679,15,51, 3rd Quarter Exam 
6680,22,51, 4th Quarter Exam 
6681,27,40, 1st Quarter Exam 
6682,29,33, 1st Quarter Exam 
6683,21,50, 3rd Quarter Exam 
6684,25,51, 3rd Quarter Exam 
6685,12,43, 4th Quarter Exam 
6686,2,54, 1st Quarter Exam 
6687,22,39, 3rd Quarter Exam 
6688,25,30, 4th Quarter Exam 
6689,5,51, 3rd Quarter Exam 
6690,6,52, 4th Quarter Exam 
6691,29,59, 2nd Quarter Exam 
6692,25,48, 2nd Quarter Exam 
6693,14,36, 1st Quarter Exam 
6694,8,51, 2nd Quarter Exam 
6695,18,52, 2nd Quarter Exam 
6696,17,36, 3rd Quarter Exam 
6697,17,41, 2nd Quarter Exam 
6698,26,38, 1st Quarter Exam 
6699,9,36, 4th Quarter Exam 
6700,2,54, 2nd Quarter Exam 
6701,27,35, 1st Quarter Exam 
6702,9,42, 4th Quarter Exam 
6703,16,38, 1st Quarter Exam 
6704,12,32, 2nd Quarter Exam 
6705,19,59, 2nd Quarter Exam 
6706,19,36, 1st Quarter Exam 
6707,4,32, 4th Quarter Exam 
6708,25,46, 1st Quarter Exam 
6709,14,53, 4th Quarter Exam 
6710,15,44, 4th Quarter Exam 
6711,10,54, 1st Quarter Exam 
6712,24,33, 2nd Quarter Exam 
6713,15,36, 4th Quarter Exam 
6714,5,37, 2nd Quarter Exam 
6715,18,33, 3rd Quarter Exam 
6716,8,43, 4th Quarter Exam 
6717,26,52, 1st Quarter Exam 
6718,21,56, 3rd Quarter Exam 
6719,20,44, 3rd Quarter Exam 
6720,12,35, 1st Quarter Exam 
6721,10,49, 2nd Quarter Exam 
6722,24,32, 4th Quarter Exam 
6723,14,52, 3rd Quarter Exam 
6724,14,35, 3rd Quarter Exam 
6725,16,41, 3rd Quarter Exam 
6726,6,40, 2nd Quarter Exam 
6727,4,51, 4th Quarter Exam 
6728,15,49, 2nd Quarter Exam 
6729,10,58, 3rd Quarter Exam 
6730,26,43, 4th Quarter Exam 
6731,2,38, 4th Quarter Exam 
6732,29,38, 4th Quarter Exam 
6733,11,35, 4th Quarter Exam 
6734,26,54, 1st Quarter Exam 
6735,10,33, 1st Quarter Exam 
6736,29,58, 4th Quarter Exam 
6737,16,50, 3rd Quarter Exam 
6738,1,46, 4th Quarter Exam 
6739,17,57, 4th Quarter Exam 
6740,6,34, 4th Quarter Exam 
6741,24,41, 4th Quarter Exam 
6742,16,31, 3rd Quarter Exam 
6743,10,38, 3rd Quarter Exam 
6744,5,49, 2nd Quarter Exam 
6745,18,49, 4th Quarter Exam 
6746,24,38, 1st Quarter Exam 
6747,0,54, 3rd Quarter Exam 
6748,15,31, 3rd Quarter Exam 
6749,14,34, 1st Quarter Exam 
6750,20,52, 3rd Quarter Exam 
6751,9,40, 3rd Quarter Exam 
6752,14,33, 3rd Quarter Exam 
6753,23,41, 4th Quarter Exam 
6754,12,31, 2nd Quarter Exam 
6755,3,31, 3rd Quarter Exam 
6756,4,38, 3rd Quarter Exam 
6757,6,46, 4th Quarter Exam 
6758,3,31, 3rd Quarter Exam 
6759,8,46, 2nd Quarter Exam 
6760,11,57, 3rd Quarter Exam 
6761,5,44, 1st Quarter Exam 
6762,9,47, 2nd Quarter Exam 
6763,18,52, 1st Quarter Exam 
6764,12,57, 4th Quarter Exam 
6765,5,57, 2nd Quarter Exam 
6766,17,58, 4th Quarter Exam 
6767,24,44, 1st Quarter Exam 
6768,9,32, 4th Quarter Exam 
6769,1,35, 3rd Quarter Exam 
6770,21,31, 2nd Quarter Exam 
6771,22,37, 1st Quarter Exam 
