studentExamsID,shortExamsIndex,shortExamsID,firstQuarterScores,secondQuarterScores,thirdQuarterScores,fourthQuarterScores
7610,30437,9522,4,3,10,17
7610,30438,9522,8,10,17,3
7610,30439,9522,14,1,10,14
7610,30440,9522,20,14,10,6
7611,30441,9523,5,14,18,20
7611,30442,9523,6,8,17,16
7611,30443,9523,2,11,6,3
7611,30444,9523,16,10,15,6
7612,30445,9524,19,9,9,4
7612,30446,9524,4,3,1,17
7612,30447,9524,15,8,9,12
7612,30448,9524,12,3,1,10
7613,30449,9525,15,7,15,1
7613,30450,9525,14,7,19,10
7613,30451,9525,5,2,14,11
7613,30452,9525,1,7,7,6
7614,30453,9526,19,13,17,11
7614,30454,9526,17,5,7,18
7614,30455,9526,16,1,4,1
7614,30456,9526,9,12,0,10
7615,30457,9527,1,14,2,9
7615,30458,9527,20,8,18,4
7615,30459,9527,20,14,6,0
7615,30460,9527,5,7,10,9
7616,30461,9528,9,16,10,19
7616,30462,9528,17,20,15,6
7616,30463,9528,7,18,9,20
7616,30464,9528,5,5,3,14
7617,30465,9531,5,9,8,8
7617,30466,9531,14,1,0,2
7617,30467,9531,16,1,5,20
7617,30468,9531,6,5,17,1
7618,30469,9532,15,17,18,5
7618,30470,9532,19,20,2,4
7618,30471,9532,11,13,8,5
7618,30472,9532,7,1,1,15
7619,30473,9533,2,3,16,14
7619,30474,9533,7,2,2,17
7619,30475,9533,18,7,6,13
7619,30476,9533,1,12,17,10
7620,30477,9534,2,3,2,6
7620,30478,9534,3,9,13,4
7620,30479,9534,18,3,18,1
7620,30480,9534,12,5,2,3
7621,30481,9535,18,14,1,8
7621,30482,9535,5,16,5,5
7621,30483,9535,11,6,16,15
7621,30484,9535,20,20,18,4
7622,30485,9536,2,14,6,0
7622,30486,9536,15,2,3,14
7622,30487,9536,4,1,12,0
7622,30488,9536,16,2,4,19
7623,30489,9537,13,10,18,4
7623,30490,9537,0,19,3,8
7623,30491,9537,4,3,7,10
7623,30492,9537,13,16,0,7
7624,30493,9538,20,2,16,13
7624,30494,9538,17,0,18,19
7624,30495,9538,12,16,3,18
7624,30496,9538,19,5,13,7
7625,30497,9541,8,17,13,15
7625,30498,9541,16,8,6,14
7625,30499,9541,10,6,0,11
7625,30500,9541,6,0,2,7
7626,30501,9542,13,5,17,5
7626,30502,9542,14,12,10,7
7626,30503,9542,4,5,2,17
7626,30504,9542,4,6,5,17
7627,30505,9543,18,8,20,17
7627,30506,9543,11,14,17,9
7627,30507,9543,12,19,15,16
7627,30508,9543,12,8,19,11
7628,30509,9544,4,6,18,14
7628,30510,9544,10,9,15,9
7628,30511,9544,13,8,6,20
7628,30512,9544,8,4,11,4
7629,30513,9545,7,20,9,19
7629,30514,9545,17,2,19,3
7629,30515,9545,5,18,2,18
7629,30516,9545,4,13,4,7
7630,30517,9546,2,9,16,17
7630,30518,9546,7,20,18,3
7630,30519,9546,17,6,13,2
7630,30520,9546,17,19,1,19
7631,30521,9547,18,4,2,14
7631,30522,9547,11,10,4,6
7631,30523,9547,4,19,12,6
7631,30524,9547,13,3,13,3
7632,30525,9548,4,12,3,0
7632,30526,9548,7,0,20,2
7632,30527,9548,15,12,19,0
7632,30528,9548,20,18,5,4
7633,30529,9551,18,17,9,4
7633,30530,9551,4,15,1,16
7633,30531,9551,17,1,15,18
7633,30532,9551,20,0,1,6
7634,30533,9552,11,13,4,1
7634,30534,9552,17,7,2,20
7634,30535,9552,1,14,16,8
7634,30536,9552,14,12,2,6
7635,30537,9553,16,20,2,18
7635,30538,9553,11,3,3,14
7635,30539,9553,12,0,0,4
7635,30540,9553,15,8,13,9
7636,30541,9554,5,4,10,10
7636,30542,9554,8,3,1,0
7636,30543,9554,6,19,4,1
7636,30544,9554,17,18,3,16
7637,30545,9555,3,14,9,1
7637,30546,9555,9,13,4,10
7637,30547,9555,16,15,6,16
7637,30548,9555,3,4,0,5
7638,30549,9556,16,16,8,11
7638,30550,9556,11,14,17,9
7638,30551,9556,11,14,3,13
7638,30552,9556,14,5,7,10
7639,30553,9557,20,14,14,20
7639,30554,9557,15,1,6,12
7639,30555,9557,5,17,18,0
7639,30556,9557,5,7,3,19
7640,30557,9558,13,10,3,6
7640,30558,9558,18,14,2,3
7640,30559,9558,7,0,9,12
7640,30560,9558,18,6,0,9
7641,30561,9561,15,10,4,16
7641,30562,9561,11,4,5,17
7641,30563,9561,14,15,19,4
7641,30564,9561,8,12,0,5
7642,30565,9562,15,13,10,11
7642,30566,9562,8,10,5,10
7642,30567,9562,15,1,8,12
7642,30568,9562,16,10,17,13
7643,30569,9563,19,4,3,7
7643,30570,9563,9,3,15,19
7643,30571,9563,17,8,9,19
7643,30572,9563,4,8,7,7
7644,30573,9564,14,9,9,17
7644,30574,9564,9,5,16,11
7644,30575,9564,3,10,16,3
7644,30576,9564,19,2,14,15
7645,30577,9565,17,17,10,12
7645,30578,9565,18,8,20,2
7645,30579,9565,6,17,1,15
7645,30580,9565,12,11,2,3
7646,30581,9566,12,1,1,20
7646,30582,9566,3,3,20,9
7646,30583,9566,9,8,1,8
7646,30584,9566,6,20,16,17
7647,30585,9567,7,7,14,19
7647,30586,9567,11,2,10,0
7647,30587,9567,0,11,8,7
7647,30588,9567,14,5,13,6
7648,30589,9568,15,12,7,4
7648,30590,9568,14,10,1,12
7648,30591,9568,19,6,9,19
7648,30592,9568,4,14,2,7
7649,30593,9571,11,15,5,1
7649,30594,9571,16,8,14,3
7649,30595,9571,2,16,16,11
7649,30596,9571,13,10,4,14
7650,30597,9572,20,11,11,8
7650,30598,9572,3,3,3,18
7650,30599,9572,2,10,12,0
7650,30600,9572,18,4,1,3
7651,30601,9573,8,6,5,7
7651,30602,9573,18,9,8,12
7651,30603,9573,10,12,7,11
7651,30604,9573,10,7,7,20
7652,30605,9574,1,7,20,20
7652,30606,9574,18,8,3,5
7652,30607,9574,9,5,19,18
7652,30608,9574,20,8,17,20
7653,30609,9575,9,15,4,8
7653,30610,9575,1,9,4,13
7653,30611,9575,17,4,15,5
7653,30612,9575,18,18,19,5
7654,30613,9576,20,18,11,11
7654,30614,9576,9,17,18,17
7654,30615,9576,7,13,9,3
7654,30616,9576,3,11,10,3
7655,30617,9577,9,6,7,20
7655,30618,9577,16,19,11,6
7655,30619,9577,15,19,8,5
7655,30620,9577,17,5,10,10
7656,30621,9578,12,1,16,4
7656,30622,9578,18,8,19,20
7656,30623,9578,18,16,10,15
7656,30624,9578,2,19,11,0
7657,30625,9581,7,4,18,18
7657,30626,9581,5,1,9,14
7657,30627,9581,0,1,17,17
7657,30628,9581,16,14,4,19
7658,30629,9582,13,5,4,19
7658,30630,9582,14,6,9,1
7658,30631,9582,4,9,7,9
7658,30632,9582,8,11,5,20
7659,30633,9583,14,12,19,16
7659,30634,9583,1,8,15,1
7659,30635,9583,14,12,1,2
7659,30636,9583,11,9,17,13
7660,30637,9584,9,2,19,19
7660,30638,9584,3,0,10,8
7660,30639,9584,19,12,6,17
7660,30640,9584,16,20,1,17
7661,30641,9585,11,12,13,13
7661,30642,9585,3,9,3,14
7661,30643,9585,7,6,14,3
7661,30644,9585,0,6,10,3
7662,30645,9586,2,4,15,9
7662,30646,9586,5,7,15,7
7662,30647,9586,20,14,5,8
7662,30648,9586,11,5,12,1
7663,30649,9587,17,19,3,6
7663,30650,9587,0,4,2,5
7663,30651,9587,16,0,11,8
7663,30652,9587,2,13,4,15
7664,30653,9588,1,13,8,10
7664,30654,9588,10,7,1,18
7664,30655,9588,20,3,6,12
7664,30656,9588,12,19,9,10
7665,30657,9591,0,1,9,14
7665,30658,9591,20,3,6,7
7665,30659,9591,14,19,16,16
7665,30660,9591,2,19,18,0
7666,30661,9592,14,2,6,1
7666,30662,9592,3,1,16,18
7666,30663,9592,13,0,9,14
7666,30664,9592,13,1,4,3
7667,30665,9593,5,13,6,20
7667,30666,9593,2,6,1,8
7667,30667,9593,7,6,6,3
7667,30668,9593,2,3,1,4
7668,30669,9594,13,1,9,12
7668,30670,9594,19,16,14,9
7668,30671,9594,9,0,20,1
7668,30672,9594,8,0,17,9
7669,30673,9595,10,3,7,2
7669,30674,9595,9,9,14,0
7669,30675,9595,2,11,3,15
7669,30676,9595,8,17,4,0
7670,30677,9596,1,11,16,2
7670,30678,9596,17,16,18,1
7670,30679,9596,4,16,17,0
7670,30680,9596,11,10,9,16
7671,30681,9597,2,4,12,2
7671,30682,9597,9,6,9,9
7671,30683,9597,8,1,4,2
7671,30684,9597,19,6,15,12
7672,30685,9598,5,2,0,18
7672,30686,9598,6,4,19,18
7672,30687,9598,16,9,4,5
7672,30688,9598,8,1,12,12
7673,30689,9601,20,15,5,12
7673,30690,9601,15,8,12,12
7673,30691,9601,16,18,6,15
7673,30692,9601,2,16,14,3
7674,30693,9602,15,14,14,17
7674,30694,9602,10,14,19,14
7674,30695,9602,8,20,15,4
7674,30696,9602,8,20,20,1
7675,30697,9603,12,15,20,12
7675,30698,9603,1,3,20,15
7675,30699,9603,14,15,8,10
7675,30700,9603,3,7,9,13
7676,30701,9604,9,4,14,15
7676,30702,9604,7,6,14,8
7676,30703,9604,1,19,19,10
7676,30704,9604,2,15,4,9
7677,30705,9605,9,3,11,13
7677,30706,9605,9,2,16,6
7677,30707,9605,2,1,19,18
7677,30708,9605,16,3,20,12
7678,30709,9606,1,5,4,1
7678,30710,9606,13,16,10,15
7678,30711,9606,15,12,10,15
7678,30712,9606,5,11,16,18
7679,30713,9607,13,13,18,9
7679,30714,9607,0,19,4,16
7679,30715,9607,13,7,14,7
7679,30716,9607,5,8,19,15
7680,30717,9608,14,12,9,3
7680,30718,9608,17,3,12,10
7680,30719,9608,6,3,20,11
7680,30720,9608,11,1,0,20
7681,30721,9611,0,2,9,9
7681,30722,9611,18,5,4,7
7681,30723,9611,12,13,9,6
7681,30724,9611,1,17,20,13
7682,30725,9612,14,10,3,6
7682,30726,9612,12,11,3,11
7682,30727,9612,15,1,20,20
7682,30728,9612,6,1,7,3
7683,30729,9613,16,11,7,0
7683,30730,9613,0,2,1,16
7683,30731,9613,16,0,6,20
7683,30732,9613,11,4,12,8
7684,30733,9614,14,13,2,5
7684,30734,9614,5,15,0,10
7684,30735,9614,6,2,17,16
7684,30736,9614,7,6,11,20
7685,30737,9615,6,15,13,12
7685,30738,9615,14,10,14,8
7685,30739,9615,6,1,19,13
7685,30740,9615,11,6,8,18
7686,30741,9616,9,20,16,4
7686,30742,9616,1,0,11,0
7686,30743,9616,5,6,11,9
7686,30744,9616,13,5,10,4
7687,30745,9617,8,18,10,18
7687,30746,9617,3,2,3,3
7687,30747,9617,0,15,7,1
7687,30748,9617,6,1,4,9
7688,30749,9618,7,18,10,3
7688,30750,9618,15,15,13,8
7688,30751,9618,10,6,9,19
7688,30752,9618,7,6,2,15
7689,30753,9621,20,16,3,2
7689,30754,9621,17,6,2,20
7689,30755,9621,9,14,18,2
7689,30756,9621,1,10,18,19
7690,30757,9622,14,20,20,12
7690,30758,9622,12,16,10,9
7690,30759,9622,13,9,19,12
7690,30760,9622,2,6,0,3
7691,30761,9623,6,20,13,8
7691,30762,9623,4,3,4,16
7691,30763,9623,4,19,15,20
7691,30764,9623,4,14,8,4
7692,30765,9624,16,2,15,3
7692,30766,9624,20,14,0,4
7692,30767,9624,12,0,7,6
7692,30768,9624,19,20,14,7
7693,30769,9625,1,14,5,0
7693,30770,9625,1,13,5,19
7693,30771,9625,14,9,19,14
7693,30772,9625,6,20,14,13
7694,30773,9626,9,11,16,19
7694,30774,9626,9,6,7,17
7694,30775,9626,12,7,16,18
7694,30776,9626,3,10,11,15
7695,30777,9627,12,11,19,4
7695,30778,9627,4,11,20,10
7695,30779,9627,4,13,18,7
7695,30780,9627,20,11,13,14
7696,30781,9628,3,15,1,10
7696,30782,9628,2,2,11,16
7696,30783,9628,20,4,8,7
7696,30784,9628,6,15,16,19
7697,30785,9631,19,5,11,14
7697,30786,9631,12,19,10,18
7697,30787,9631,19,2,11,11
7697,30788,9631,3,7,15,15
7698,30789,9632,15,0,3,12
7698,30790,9632,17,4,3,20
7698,30791,9632,2,18,1,1
7698,30792,9632,4,2,16,8
7699,30793,9633,0,20,7,13
7699,30794,9633,18,11,20,15
7699,30795,9633,11,20,0,10
7699,30796,9633,10,4,5,4
7700,30797,9634,19,4,18,2
7700,30798,9634,6,12,4,19
7700,30799,9634,1,1,16,6
7700,30800,9634,15,17,6,10
7701,30801,9635,5,7,9,11
7701,30802,9635,2,17,10,15
7701,30803,9635,10,3,16,6
7701,30804,9635,12,3,10,13
7702,30805,9636,16,20,20,0
7702,30806,9636,16,12,15,6
7702,30807,9636,9,3,10,6
7702,30808,9636,3,2,1,14
7703,30809,9637,20,19,0,18
7703,30810,9637,20,19,6,14
7703,30811,9637,9,11,5,15
7703,30812,9637,6,15,13,7
7704,30813,9638,4,17,7,2
7704,30814,9638,13,16,6,17
7704,30815,9638,6,12,16,8
7704,30816,9638,2,2,0,20
7705,30817,9641,15,7,18,13
7705,30818,9641,13,17,6,0
7705,30819,9641,20,1,2,16
7705,30820,9641,9,19,8,16
7706,30821,9642,3,4,15,0
7706,30822,9642,15,15,8,6
7706,30823,9642,0,2,3,8
7706,30824,9642,20,1,1,7
7707,30825,9643,5,2,13,1
7707,30826,9643,18,16,14,17
7707,30827,9643,10,3,10,16
7707,30828,9643,5,0,11,13
7708,30829,9644,3,10,9,10
7708,30830,9644,9,15,11,15
7708,30831,9644,3,0,11,4
7708,30832,9644,5,10,13,5
7709,30833,9645,20,15,16,2
7709,30834,9645,7,18,13,15
7709,30835,9645,7,12,5,16
7709,30836,9645,13,20,5,5
7710,30837,9646,6,5,18,1
7710,30838,9646,5,17,5,2
7710,30839,9646,2,3,0,9
7710,30840,9646,20,0,16,5
7711,30841,9647,7,5,0,1
7711,30842,9647,20,12,6,13
7711,30843,9647,10,10,3,6
7711,30844,9647,9,16,13,18
7712,30845,9648,12,17,16,18
7712,30846,9648,0,1,3,2
7712,30847,9648,13,14,14,3
7712,30848,9648,16,15,18,19
7713,30849,9651,9,4,11,3
7713,30850,9651,9,8,18,7
7713,30851,9651,5,18,0,6
7713,30852,9651,17,16,12,16
7714,30853,9652,12,10,7,2
7714,30854,9652,17,20,10,16
7714,30855,9652,2,6,20,4
7714,30856,9652,3,7,19,15
7715,30857,9653,5,7,0,20
7715,30858,9653,2,10,11,6
7715,30859,9653,8,13,10,12
7715,30860,9653,9,12,8,13
7716,30861,9654,6,6,19,1
7716,30862,9654,7,3,11,18
7716,30863,9654,16,8,5,11
7716,30864,9654,3,9,5,16
7717,30865,9655,15,6,9,15
7717,30866,9655,9,14,19,17
7717,30867,9655,13,11,14,3
7717,30868,9655,12,5,16,11
7718,30869,9656,10,18,0,2
7718,30870,9656,10,10,13,7
7718,30871,9656,18,11,6,17
7718,30872,9656,1,12,17,1
7719,30873,9657,10,17,5,20
7719,30874,9657,18,18,5,5
7719,30875,9657,12,7,12,0
7719,30876,9657,1,17,1,1
7720,30877,9658,3,12,19,7
7720,30878,9658,6,6,15,19
7720,30879,9658,0,4,14,4
7720,30880,9658,6,15,2,18
7721,30881,9661,5,2,8,2
7721,30882,9661,7,4,20,14
7721,30883,9661,1,16,11,1
7721,30884,9661,11,14,8,4
7722,30885,9662,11,17,0,15
7722,30886,9662,3,11,20,17
7722,30887,9662,5,16,7,10
7722,30888,9662,8,11,3,13
7723,30889,9663,10,0,0,9
7723,30890,9663,9,7,11,7
7723,30891,9663,1,19,7,16
7723,30892,9663,17,2,3,6
7724,30893,9664,19,12,11,2
7724,30894,9664,4,11,18,15
7724,30895,9664,4,4,20,7
7724,30896,9664,2,11,0,3
7725,30897,9665,6,9,18,14
7725,30898,9665,3,14,20,5
7725,30899,9665,11,14,16,15
7725,30900,9665,17,13,10,18
7726,30901,9666,0,17,11,15
7726,30902,9666,12,18,1,16
7726,30903,9666,9,20,1,19
7726,30904,9666,15,10,19,6
7727,30905,9667,20,5,2,0
7727,30906,9667,9,4,17,1
7727,30907,9667,0,16,4,9
7727,30908,9667,17,11,8,19
7728,30909,9668,0,3,12,20
7728,30910,9668,12,4,18,16
7728,30911,9668,19,18,10,11
7728,30912,9668,4,13,5,2
7729,30913,9671,20,7,1,4
7729,30914,9671,3,16,6,7
7729,30915,9671,14,18,20,6
7729,30916,9671,2,12,11,7
7730,30917,9672,11,15,3,4
7730,30918,9672,2,4,2,9
7730,30919,9672,10,3,1,18
7730,30920,9672,10,14,17,8
7731,30921,9673,14,6,17,0
7731,30922,9673,8,7,11,12
7731,30923,9673,12,0,8,2
7731,30924,9673,7,11,7,7
7732,30925,9674,0,11,16,8
7732,30926,9674,4,5,17,8
7732,30927,9674,2,20,7,13
7732,30928,9674,6,0,20,3
7733,30929,9675,9,15,14,15
7733,30930,9675,0,11,0,5
7733,30931,9675,17,12,3,3
7733,30932,9675,7,4,0,8
7734,30933,9676,4,2,8,7
7734,30934,9676,3,0,16,10
7734,30935,9676,13,6,12,18
7734,30936,9676,1,4,4,4
7735,30937,9677,8,3,6,0
7735,30938,9677,5,19,3,7
7735,30939,9677,1,13,8,14
7735,30940,9677,3,6,12,18
7736,30941,9678,1,0,4,19
7736,30942,9678,3,10,4,12
7736,30943,9678,6,19,9,2
7736,30944,9678,15,0,6,4
7737,30945,9681,6,12,5,6
7737,30946,9681,9,14,8,10
7737,30947,9681,3,11,15,8
7737,30948,9681,7,13,10,0
7738,30949,9682,20,13,13,17
7738,30950,9682,0,6,3,17
7738,30951,9682,6,16,2,15
7738,30952,9682,7,10,7,10
7739,30953,9683,6,19,18,8
7739,30954,9683,12,13,16,12
7739,30955,9683,19,1,7,4
7739,30956,9683,10,14,15,18
7740,30957,9684,16,10,16,14
7740,30958,9684,11,1,19,2
7740,30959,9684,8,10,6,14
7740,30960,9684,13,7,20,16
7741,30961,9685,0,15,19,1
7741,30962,9685,14,6,20,1
7741,30963,9685,14,13,9,15
7741,30964,9685,11,4,13,10
7742,30965,9686,7,12,18,3
7742,30966,9686,9,12,20,16
7742,30967,9686,3,12,14,2
7742,30968,9686,3,12,13,7
7743,30969,9687,2,3,6,16
7743,30970,9687,5,7,11,0
7743,30971,9687,0,20,8,5
7743,30972,9687,9,8,10,20
7744,30973,9688,11,4,15,13
7744,30974,9688,18,2,7,14
7744,30975,9688,15,0,18,0
7744,30976,9688,13,0,14,17
7745,30977,9691,9,7,18,13
7745,30978,9691,9,1,12,9
7745,30979,9691,13,5,2,7
7745,30980,9691,14,8,20,13
7746,30981,9692,0,1,18,6
7746,30982,9692,14,12,15,12
7746,30983,9692,4,16,2,6
7746,30984,9692,3,8,11,5
7747,30985,9693,4,14,7,18
7747,30986,9693,2,17,4,4
7747,30987,9693,13,17,11,14
7747,30988,9693,20,0,19,4
7748,30989,9694,0,8,1,18
7748,30990,9694,3,12,2,18
7748,30991,9694,2,9,13,3
7748,30992,9694,11,8,20,16
7749,30993,9695,3,4,3,2
7749,30994,9695,6,13,2,12
7749,30995,9695,2,13,8,10
7749,30996,9695,16,11,20,3
7750,30997,9696,14,5,6,12
7750,30998,9696,11,0,15,11
7750,30999,9696,6,13,5,6
7750,31000,9696,20,10,10,7
7751,31001,9697,15,10,15,18
7751,31002,9697,18,4,13,12
7751,31003,9697,18,0,15,13
7751,31004,9697,2,19,11,5
7752,31005,9698,2,0,6,7
7752,31006,9698,5,3,11,10
7752,31007,9698,4,0,2,17
7752,31008,9698,13,3,16,14
7753,31009,9701,4,6,1,11
7753,31010,9701,0,10,0,0
7753,31011,9701,11,2,17,7
7753,31012,9701,8,0,10,19
7754,31013,9702,9,20,10,18
7754,31014,9702,5,1,2,11
7754,31015,9702,14,19,9,7
7754,31016,9702,19,4,1,16
7755,31017,9703,10,6,3,3
7755,31018,9703,7,20,16,1
7755,31019,9703,14,18,19,20
7755,31020,9703,16,2,17,9
7756,31021,9704,3,17,15,2
7756,31022,9704,18,10,11,3
7756,31023,9704,3,13,12,7
7756,31024,9704,9,8,9,5
7757,31025,9705,5,5,12,0
7757,31026,9705,8,12,20,7
7757,31027,9705,15,13,20,20
7757,31028,9705,17,20,17,3
7758,31029,9706,6,15,9,16
7758,31030,9706,1,20,18,6
7758,31031,9706,15,18,13,15
7758,31032,9706,12,4,15,0
7759,31033,9707,4,9,1,15
7759,31034,9707,9,3,12,7
7759,31035,9707,5,14,18,7
7759,31036,9707,1,19,8,11
7760,31037,9708,2,12,2,16
7760,31038,9708,12,7,13,20
7760,31039,9708,6,0,18,10
7760,31040,9708,17,15,10,17
7761,31041,9711,0,7,7,5
7761,31042,9711,13,15,8,16
7761,31043,9711,3,12,16,18
7761,31044,9711,12,14,13,12
7762,31045,9712,0,6,20,0
7762,31046,9712,16,20,17,13
7762,31047,9712,7,20,2,15
7762,31048,9712,13,18,7,3
7763,31049,9713,13,7,1,3
7763,31050,9713,0,14,14,0
7763,31051,9713,3,2,4,4
7763,31052,9713,5,3,17,2
7764,31053,9714,0,2,16,16
7764,31054,9714,13,4,14,4
7764,31055,9714,4,4,4,5
7764,31056,9714,13,16,9,12
7765,31057,9715,17,18,0,14
7765,31058,9715,5,17,11,20
7765,31059,9715,3,17,11,7
7765,31060,9715,14,0,13,13
7766,31061,9716,14,18,4,0
7766,31062,9716,13,15,12,7
7766,31063,9716,8,2,3,15
7766,31064,9716,14,2,10,7
7767,31065,9717,11,13,0,16
7767,31066,9717,16,5,14,17
7767,31067,9717,16,20,5,2
7767,31068,9717,2,8,18,9
7768,31069,9718,8,7,12,16
7768,31070,9718,13,5,0,0
7768,31071,9718,16,7,11,15
7768,31072,9718,3,2,9,14
7769,31073,9721,15,17,18,12
7769,31074,9721,13,15,19,1
7769,31075,9721,0,9,8,10
7769,31076,9721,19,7,13,7
7770,31077,9722,5,13,0,17
7770,31078,9722,8,17,16,4
7770,31079,9722,12,1,2,4
7770,31080,9722,9,12,4,15
7771,31081,9723,15,16,12,20
7771,31082,9723,16,2,19,14
7771,31083,9723,18,2,7,9
7771,31084,9723,5,15,6,1
7772,31085,9724,8,9,6,16
7772,31086,9724,5,8,11,13
7772,31087,9724,3,19,11,18
7772,31088,9724,11,18,4,16
7773,31089,9725,20,0,6,18
7773,31090,9725,8,16,14,6
7773,31091,9725,16,4,2,8
7773,31092,9725,15,6,9,12
7774,31093,9726,19,14,15,6
7774,31094,9726,7,3,20,4
7774,31095,9726,5,9,11,4
7774,31096,9726,15,2,10,3
7775,31097,9727,19,15,12,12
7775,31098,9727,1,12,12,19
7775,31099,9727,2,16,18,5
7775,31100,9727,13,5,16,3
7776,31101,9728,9,16,6,3
7776,31102,9728,1,7,3,11
7776,31103,9728,9,13,20,18
7776,31104,9728,16,13,9,1
7777,31105,9731,0,5,3,8
7777,31106,9731,17,13,16,6
7777,31107,9731,11,0,15,4
7777,31108,9731,18,1,4,14
7778,31109,9732,19,5,0,4
7778,31110,9732,6,4,20,6
7778,31111,9732,0,20,9,0
7778,31112,9732,20,16,1,20
7779,31113,9733,5,11,6,2
7779,31114,9733,2,18,7,18
7779,31115,9733,11,13,9,1
7779,31116,9733,7,19,0,17
7780,31117,9734,15,11,9,13
7780,31118,9734,6,1,12,14
7780,31119,9734,1,11,10,5
7780,31120,9734,20,10,6,20
7781,31121,9735,4,0,5,8
7781,31122,9735,20,7,8,20
7781,31123,9735,8,15,6,19
7781,31124,9735,15,6,14,8
7782,31125,9736,10,3,3,4
7782,31126,9736,9,9,17,3
7782,31127,9736,18,19,2,5
7782,31128,9736,1,1,18,1
7783,31129,9737,10,4,5,20
7783,31130,9737,5,15,9,11
7783,31131,9737,11,15,16,7
7783,31132,9737,1,16,17,7
7784,31133,9738,15,6,1,2
7784,31134,9738,20,20,14,10
7784,31135,9738,14,17,19,3
7784,31136,9738,14,14,10,19
7785,31137,9741,17,14,15,8
7785,31138,9741,17,8,14,17
7785,31139,9741,6,6,6,0
7785,31140,9741,15,16,1,19
7786,31141,9742,4,17,13,10
7786,31142,9742,1,5,5,6
7786,31143,9742,19,8,10,3
7786,31144,9742,20,8,20,12
7787,31145,9743,1,4,13,6
7787,31146,9743,6,20,19,12
7787,31147,9743,2,1,9,14
7787,31148,9743,14,7,1,10
7788,31149,9744,4,13,15,15
7788,31150,9744,7,12,20,18
7788,31151,9744,17,4,18,19
7788,31152,9744,9,2,12,18
7789,31153,9745,19,15,15,0
7789,31154,9745,5,7,3,18
7789,31155,9745,3,14,17,17
7789,31156,9745,14,18,3,4
7790,31157,9746,18,3,8,11
7790,31158,9746,10,14,15,15
7790,31159,9746,19,15,3,16
7790,31160,9746,0,4,20,13
7791,31161,9747,14,10,15,7
7791,31162,9747,3,8,19,20
7791,31163,9747,7,10,4,2
7791,31164,9747,14,7,15,9
7792,31165,9748,0,8,1,1
7792,31166,9748,0,9,4,14
7792,31167,9748,1,16,7,19
7792,31168,9748,5,12,10,6
7793,31169,9751,4,13,15,17
7793,31170,9751,15,8,16,4
7793,31171,9751,5,18,19,11
7793,31172,9751,20,13,14,15
7794,31173,9752,10,5,10,6
7794,31174,9752,17,4,14,0
7794,31175,9752,3,12,18,13
7794,31176,9752,17,13,7,6
7795,31177,9753,10,2,16,17
7795,31178,9753,9,11,4,13
7795,31179,9753,3,19,14,19
7795,31180,9753,12,1,12,0
7796,31181,9754,5,12,13,12
7796,31182,9754,12,7,12,9
7796,31183,9754,15,15,3,19
7796,31184,9754,3,20,2,13
7797,31185,9755,13,3,11,0
7797,31186,9755,3,9,7,11
7797,31187,9755,19,18,0,16
7797,31188,9755,20,18,11,0
7798,31189,9756,11,6,4,15
7798,31190,9756,2,11,0,17
7798,31191,9756,1,6,2,10
7798,31192,9756,14,0,6,2
7799,31193,9757,13,14,13,19
7799,31194,9757,15,0,6,8
7799,31195,9757,8,11,12,17
7799,31196,9757,11,5,12,10
7800,31197,9758,1,15,2,5
7800,31198,9758,14,3,19,14
7800,31199,9758,7,20,7,5
7800,31200,9758,18,2,17,8
7801,31201,9761,13,0,14,10
7801,31202,9761,3,12,16,5
7801,31203,9761,7,13,18,15
7801,31204,9761,10,12,3,14
7802,31205,9762,19,10,13,2
7802,31206,9762,18,17,13,1
7802,31207,9762,18,18,13,17
7802,31208,9762,20,6,13,17
7803,31209,9763,3,9,5,8
7803,31210,9763,3,17,16,8
7803,31211,9763,8,12,10,16
7803,31212,9763,16,16,20,18
7804,31213,9764,19,16,8,1
7804,31214,9764,12,0,2,13
7804,31215,9764,9,16,19,18
7804,31216,9764,16,19,7,18
7805,31217,9765,10,3,18,16
7805,31218,9765,9,19,17,17
7805,31219,9765,19,1,5,9
7805,31220,9765,20,3,20,13
7806,31221,9766,19,12,10,20
7806,31222,9766,8,9,18,15
7806,31223,9766,13,14,18,6
7806,31224,9766,15,16,12,14
7807,31225,9767,3,11,16,10
7807,31226,9767,3,6,7,8
7807,31227,9767,17,19,3,17
7807,31228,9767,8,7,17,19
7808,31229,9768,8,20,15,8
7808,31230,9768,18,9,3,16
7808,31231,9768,7,2,10,7
7808,31232,9768,18,3,3,5
7809,31233,9771,12,5,1,18
7809,31234,9771,14,10,9,6
7809,31235,9771,5,19,18,14
7809,31236,9771,3,0,4,1
7810,31237,9772,8,2,1,0
7810,31238,9772,2,10,11,13
7810,31239,9772,19,16,0,12
7810,31240,9772,6,12,5,13
7811,31241,9773,9,19,4,19
7811,31242,9773,14,5,13,19
7811,31243,9773,16,4,12,5
7811,31244,9773,7,19,4,3
7812,31245,9774,3,16,2,19
7812,31246,9774,4,13,1,1
7812,31247,9774,5,3,13,3
7812,31248,9774,7,9,0,7
7813,31249,9775,18,9,6,18
7813,31250,9775,16,4,17,15
7813,31251,9775,6,17,16,10
7813,31252,9775,9,12,4,14
7814,31253,9776,17,5,0,1
7814,31254,9776,12,6,18,12
7814,31255,9776,17,1,11,6
