studentExamsID,firstQuarterAverage,secondQuarterAverage,thirdQuarterAverage,fourthQuarterAverage,overAllAverage,passCondition
6838,58.33333,50.75,62.58333,85.5,64.291665,FAIL
6839,80.41667,53.25,55.25,57.66667,61.645835,FAIL
6840,84.66667,56.66667,49.25,67.16667,64.4375025,FAIL
6841,86.16667,55,74.33333,78.33333,73.4583325,FAIL
6842,66,57.41667,82.25,75.33333,70.25,FAIL
6843,92.25,64.41667,76,59.58333,73.0625,FAIL
6844,81.25,71,62,66.83333,70.2708325,FAIL
6845,83.91667,82,59,66.41667,72.833335,FAIL
6846,62.5,81.33333,67.75,89.25,75.2083325,PASS
6847,93.16667,51.83333,58.41667,80.41667,70.958335,FAIL
6848,75.75,68.58333,55.25,79.16667,69.6875,FAIL
6849,48,73.41667,65.41667,87.75,68.645835,FAIL
6850,69.5,53.08333,57.75,64.5,61.2083325,FAIL
6851,70.75,49.5,87.5,66.83333,68.6458325,FAIL
6852,75.08333,86,65.58333,78.16667,76.2083325,PASS
6853,48.33333,81.08333,53.5,53.83333,59.1874975,FAIL
6854,94.91667,78.33333,68.08333,88,82.3333325,PASS
6855,82.91667,85.66667,49,81,74.645835,FAIL
6856,77.08333,73.58333,85.58333,85,80.3124975,PASS
6857,59.33333,64.91667,73.33333,67.33333,66.229165,FAIL
6858,82.83333,72.75,89.16667,60.83333,76.3958325,PASS
6859,89.41667,63,63.83333,56,68.0625,FAIL
6860,63.58333,86.25,47.5,82.33333,69.916665,FAIL
6861,89.75,66.75,61.25,76.75,73.625,FAIL
6862,87,89.25,49.75,70.41667,74.1041675,FAIL
6863,58.75,80.66667,72.16667,75.08333,71.6666675,FAIL
6864,92.83333,55.83333,84.83333,83.33333,79.20833,PASS
6865,91,80.91667,74.25,66.33333,78.125,PASS
6866,71.08333,84.41667,51.25,66.41667,68.2916675,FAIL
6867,56.91667,53.75,75.75,94,70.1041675,FAIL
6868,80.25,77.08333,78.16667,58.33333,73.4583325,FAIL
6869,70.75,85.16667,79.25,84.08333,79.8125,PASS
6870,83,80.08333,90.08333,50.08333,75.8124975,PASS
6871,50.5,80.75,81.33333,75.75,72.0833325,FAIL
6872,81.41667,51.91667,60.91667,49.16667,60.85417,FAIL
6873,57,86.58333,72.91667,73.75,72.5625,FAIL
6874,45.75,81.25,89.16667,51.66667,66.958335,FAIL
6875,58.41667,71,84.25,59.58333,68.3125,FAIL
6876,57.91667,84.33333,64.33333,50.66667,64.3125,FAIL
6877,59.08333,87.33333,58.25,61.91667,66.6458325,FAIL
6878,72.41667,79.16667,88.08333,77.08333,79.1875,PASS
6879,67.25,65.66667,75,61.66667,67.395835,FAIL
6880,70.33333,49.5,73.91667,56.08333,62.4583325,FAIL
6881,59.75,69.66667,70.83333,51.33333,62.8958325,FAIL
6882,58.08333,88,53.41667,88.66667,72.0416675,FAIL
6883,62.58333,58.5,49.08333,86.5,64.166665,FAIL
6884,63.75,86.58333,48.83333,49.08333,62.0624975,FAIL
6885,59,91.08333,94.66667,88.58333,83.3333325,PASS
6886,67.41667,60,87.66667,62.5,69.395835,FAIL
6887,63.33333,61.08333,61.91667,74.91667,65.3125,FAIL
6888,86.75,68.66667,88.75,71.91667,79.020835,PASS
6889,50.83333,61.08333,57.91667,54.08333,55.979165,FAIL
6890,65.75,90.83333,72.16667,62.33333,72.7708325,FAIL
6891,70.66667,64.25,72.41667,65.25,68.145835,FAIL
6892,65.25,84.66667,65.75,81.66667,74.333335,FAIL
6893,53.41667,85.75,84.5,71.5,73.7916675,FAIL
6894,64.16667,78.25,76.91667,47.41667,66.6875025,FAIL
6895,73.33333,59.75,50.75,45.25,57.2708325,FAIL
6896,85.75,49.25,52.66667,58.41667,61.520835,FAIL
6897,54.83333,59.58333,64.41667,94.5,68.3333325,FAIL
6898,51.41667,65.16667,73.41667,50.08333,60.020835,FAIL
6899,77.08333,54.91667,54.33333,84.58333,67.729165,FAIL
6900,71.16667,67.83333,66.5,89.5,73.75,FAIL
6901,78.66667,50.83333,54.33333,62.08333,61.479165,FAIL
6902,62.5,64.83333,60.91667,84.83333,68.2708325,FAIL
6903,56.33333,84.91667,84.5,84.41667,77.5416675,PASS
6904,76.08333,79.5,58.08333,76.91667,72.6458325,FAIL
6905,89.25,55.5,91.33333,84.25,80.0833325,PASS
6906,73.41667,81.66667,89.58333,84.5,82.2916675,PASS
6907,72.83333,73.5,48.91667,71.33333,66.6458325,FAIL
6908,57.91667,90.25,83.66667,47.75,69.895835,FAIL
6909,77.66667,67.33333,85.83333,47.25,69.5208325,FAIL
6910,55.41667,76.25,62.08333,82.58333,69.0833325,FAIL
6911,67.41667,87.83333,72.16667,71.66667,74.770835,FAIL
6912,86.33333,70.41667,65.33333,56.75,69.7083325,FAIL
6913,49.83333,68.33333,79.08333,86.91667,71.041665,FAIL
6914,57.91667,79.58333,69.33333,78.5,71.3333325,FAIL
6915,52.33333,64.75,74.08333,57.66667,62.2083325,FAIL
6916,67.75,61.83333,82.83333,82.75,73.791665,FAIL
6917,68.08333,88,58.58333,48.08333,65.6874975,FAIL
6918,82.66667,81,61.91667,53.33333,69.7291675,FAIL
6919,57.25,67.66667,77.08333,62.58333,66.1458325,FAIL
6920,53.66667,91,53.83333,71,67.375,FAIL
6921,89.25,54.25,81.75,51.66667,69.2291675,FAIL
6922,76.75,78.83333,67.5,66,72.2708325,FAIL
6923,56.91667,86.5,65,58.75,66.7916675,FAIL
6924,72.5,86.25,85.75,62.83333,76.8333325,PASS
6925,78.08333,65.91667,56.25,59.08333,64.8333325,FAIL
6926,86,92.66667,68.25,59.25,76.5416675,PASS
6927,72,60.83333,84.16667,69.91667,71.7291675,FAIL
6928,87.66667,70,87.75,59.66667,76.270835,PASS
6929,61.83333,61.25,70.16667,65.58333,64.7083325,FAIL
6930,52,52.83333,62.08333,66.33333,58.3124975,FAIL
6931,88.5,66.91667,63.75,84.25,75.8541675,PASS
6932,87.75,56.83333,60.33333,61.66667,66.6458325,FAIL
6933,86.41667,60.41667,55.83333,61,65.9166675,FAIL
6934,63.25,61.66667,64.75,55.83333,61.375,FAIL
6935,75.25,88.66667,88.25,86.66667,84.708335,PASS
6936,88.25,67.91667,62.41667,60.83333,69.8541675,FAIL
6937,59.33333,80.33333,85.58333,74.5,74.9374975,FAIL
6938,82.66667,61.41667,72.08333,88.41667,76.145835,PASS
6939,73.66667,61.16667,90.16667,86.25,77.8125025,PASS
6940,61.66667,85,79.08333,62.33333,72.0208325,FAIL
6941,55.5,54.58333,56.25,86.66667,63.25,FAIL
6942,61.16667,82.66667,57.41667,49.58333,62.708335,FAIL
6943,72.75,74.66667,92.66667,69.16667,77.3125025,PASS
6944,49.33333,86.25,76.66667,60.75,68.25,FAIL
6945,72.5,71.16667,57.91667,82.91667,71.1250025,FAIL
6946,67.91667,56.58333,89.41667,95.5,77.3541675,PASS
6947,78.25,73.16667,56.16667,92.41667,75.0000025,PASS
6948,70.08333,47.16667,63.91667,52.33333,58.375,FAIL
6949,90,82.16667,58.16667,49.75,70.020835,FAIL
6950,61,69.08333,70.08333,55,63.791665,FAIL
6951,54.08333,83.91667,71,61.25,67.5625,FAIL
6952,53.25,47,63.16667,76.58333,60,FAIL
6953,78.75,55.66667,75.08333,63.83333,68.3333325,FAIL
6954,73.58333,58.41667,84.08333,78.5,73.6458325,FAIL
6955,94.58333,62.75,67.66667,72.16667,74.2916675,FAIL
6956,65.58333,79.83333,50.25,49.08333,61.1874975,FAIL
6957,53.83333,60.83333,59.75,71.33333,61.4374975,FAIL
6958,55.66667,60.83333,50.66667,60.91667,57.020835,FAIL
6959,54,82.08333,88.58333,67.58333,73.0624975,FAIL
6960,45.58333,65,66.91667,48.66667,56.5416675,FAIL
6961,64.08333,52.83333,58.16667,54.58333,57.416665,FAIL
6962,51.41667,91.91667,67.91667,72.33333,70.895835,FAIL
6963,48.25,56.41667,57.83333,83.58333,61.5208325,FAIL
6964,63.91667,57.16667,57.25,71.58333,62.4791675,FAIL
6965,52.08333,63.25,65.41667,65.08333,61.4583325,FAIL
6966,56.25,83.5,64.5,80.91667,71.2916675,FAIL
6967,48.5,70.91667,91.08333,71.41667,70.4791675,FAIL
6968,77.66667,48.83333,70.91667,86.66667,71.020835,FAIL
6969,83.25,57.83333,62,64.91667,67,FAIL
6970,51.66667,52.75,53.41667,71.16667,57.2500025,FAIL
6971,50.83333,68.91667,74.33333,69.75,65.9583325,FAIL
6972,49.75,84.83333,66.83333,56.91667,64.5833325,FAIL
6973,78.33333,61.5,58,81.91667,69.9375,FAIL
6974,52,64.16667,85.66667,83.5,71.333335,FAIL
6975,43,66.5,66.41667,80.25,64.0416675,FAIL
6976,74.41667,78.66667,67.16667,68.58333,72.208335,FAIL
6977,79.41667,82.66667,80.16667,79.66667,80.47917,PASS
6978,51.16667,56.25,84.33333,89.58333,70.3333325,FAIL
6979,66.66667,77.16667,60.41667,63.25,66.8750025,FAIL
6980,81.91667,51,58.33333,69.5,65.1875,FAIL
6981,80.75,51.33333,63.33333,89.25,71.166665,FAIL
6982,57.25,81.41667,62.33333,67.75,67.1875,FAIL
6983,88.08333,86.08333,57.75,82.25,78.541665,PASS
6984,68.41667,86.16667,87.91667,55.16667,74.41667,FAIL
6985,71.33333,85.41667,82.58333,66.75,76.5208325,PASS
6986,73.75,85.66667,60.91667,81.08333,75.3541675,PASS
6987,64.91667,67.91667,50.83333,85.41667,67.270835,FAIL
6988,57,68.33333,85.5,77.08333,71.979165,FAIL
6989,82.08333,60.66667,65,61.16667,67.2291675,FAIL
6990,90,59.91667,54.75,83.08333,71.9375,FAIL
6991,53.41667,64.25,82.08333,75.83333,68.8958325,FAIL
6992,58.08333,85.75,91,69.16667,76,PASS
6993,83.58333,81.41667,55.58333,87.58333,77.041665,PASS
6994,79.16667,90.58333,59.41667,51.33333,70.125,FAIL
6995,55.41667,57.83333,55.25,76.08333,61.1458325,FAIL
6996,81.58333,61.91667,79.58333,88.5,77.8958325,PASS
6997,68.83333,67.41667,60.83333,84.25,70.3333325,FAIL
6998,67.33333,61.08333,64.5,48.16667,60.2708325,FAIL
6999,82.91667,51.33333,63.25,78.16667,68.9166675,FAIL
7000,63.91667,66.25,54.91667,68.33333,63.3541675,FAIL
7001,69.33333,76.41667,87.41667,61.33333,73.625,FAIL
7002,67,56.16667,59.91667,80.08333,65.7916675,FAIL
7003,52.16667,66.83333,85.58333,74.58333,69.791665,FAIL
7004,80.5,68.75,77.75,67.66667,73.6666675,FAIL
7005,86.83333,54.41667,55.83333,67.66667,66.1875,FAIL
7006,52,69.5,71.91667,71.5,66.2291675,FAIL
7007,80.66667,55.58333,59.25,62.41667,64.4791675,FAIL
7008,60.08333,45.5,79.83333,54.16667,59.8958325,FAIL
7009,68.41667,67.58333,80.16667,57.75,68.4791675,FAIL
7010,51.75,55,56.66667,51.91667,53.833335,FAIL
7011,87.33333,87.25,65.08333,50.66667,72.5833325,FAIL
7012,88.25,61,63.33333,56.66667,67.3125,FAIL
7013,82,80.5,56.16667,61.91667,70.145835,FAIL
7014,49.16667,54,51,64,54.5416675,FAIL
7015,76.16667,46.75,71.58333,86.25,70.1875,FAIL
7016,54.16667,71.08333,92.83333,51.66667,67.4375,FAIL
7017,90.41667,60.41667,67.66667,83.08333,75.395835,PASS
7018,93.83333,75.91667,68.5,89.66667,81.9791675,PASS
7019,58.75,56.58333,80.58333,60.58333,64.1249975,FAIL
7020,54.16667,70.41667,76.25,80.25,70.270835,FAIL
7021,89.08333,89.41667,81.33333,76,83.9583325,PASS
7022,78.5,87.75,88.83333,61.75,79.2083325,PASS
7023,78.91667,75.41667,67.5,64.66667,71.6250025,FAIL
7024,87.33333,86.66667,50.25,59.08333,70.8333325,FAIL
7025,57,78.33333,75.66667,78.16667,72.2916675,FAIL
7026,66.25,88.08333,80.41667,77.5,78.0625,PASS
7027,88.08333,52.75,58.58333,89,72.104165,FAIL
7028,73.41667,79.33333,51.66667,75.41667,69.958335,FAIL
7029,79.5,66.83333,65.83333,55.33333,66.8749975,FAIL
7030,85.66667,92.16667,71,54.58333,75.8541675,PASS
7031,53.25,90.16667,71.08333,64.33333,69.7083325,FAIL
7032,63.5,50.25,69.66667,82.83333,66.5625,FAIL
7033,62.33333,50.75,57.41667,55.16667,56.4166675,FAIL
7034,86.83333,65.5,50.5,66.5,67.3333325,FAIL
7035,57.58333,60.16667,71.25,61,62.5,FAIL
7036,69.41667,80.41667,82.83333,50.75,70.8541675,FAIL
7037,58.25,63.91667,54.75,68.41667,61.333335,FAIL
7038,61.08333,91.08333,96.41667,56.25,76.2083325,PASS
7039,46.25,79.58333,70.91667,73.66667,67.6041675,FAIL
7040,88.41667,77.91667,67.83333,61.08333,73.8125,FAIL
7041,84.25,55.16667,93.66667,76.83333,77.4791675,PASS
7042,65.91667,53.91667,68.08333,64.33333,63.0625,FAIL
7043,67.75,58.25,74.83333,74.5,68.8333325,FAIL
7044,63.83333,47.08333,76.08333,49.41667,59.104165,FAIL
7045,54.83333,63.91667,49.25,91.91667,64.9791675,FAIL
7046,77.25,71.41667,72.91667,56.08333,69.4166675,FAIL
7047,75.66667,60.91667,52.16667,91.25,70.0000025,FAIL
7048,64.08333,75.58333,66.83333,55.25,65.4374975,FAIL
7049,68.58333,84.33333,74.41667,49.5,69.2083325,FAIL
7050,53.08333,55.58333,57.66667,55,55.3333325,FAIL
7051,63.08333,49,73,93.33333,69.604165,FAIL
7052,87.08333,55.75,52.83333,79.25,68.729165,FAIL
7053,82.16667,78,76.75,61.16667,74.520835,FAIL
7054,85.66667,85,52.66667,78.58333,75.4791675,PASS
7055,73.25,49.91667,67.75,73.33333,66.0625,FAIL
7056,59.16667,81.91667,85.41667,76.58333,75.770835,PASS
7057,54.41667,76.41667,86.66667,61.16667,69.66667,FAIL
7058,71.25,70.5,67.33333,71.58333,70.166665,FAIL
7059,79.08333,57.33333,77,72.33333,71.4374975,FAIL
7060,56.5,67.41667,54.33333,76.25,63.625,FAIL
7061,71.75,84.83333,73.66667,77,76.8125,PASS
7062,47.83333,74.83333,83.5,88.83333,73.7499975,FAIL
7063,51.5,85.08333,77,52.91667,66.625,FAIL
7064,79.91667,51.08333,61.91667,93,71.4791675,FAIL
7065,74.75,57.66667,63.75,62.33333,64.625,FAIL
7066,52.75,68.75,89,83.91667,73.6041675,FAIL
7067,60.83333,83.91667,88.75,50.91667,71.1041675,FAIL
7068,52.41667,57.25,80.75,58.33333,62.1875,FAIL
7069,63.75,55,78.58333,84.58333,70.479165,FAIL
7070,81.75,57.08333,63,83.16667,71.25,FAIL
7071,66.16667,52.58333,89.5,60.41667,67.1666675,FAIL
7072,75.66667,55.66667,57.16667,84,68.1250025,FAIL
7073,65.58333,59.83333,55.33333,80.33333,65.27083,FAIL
7074,74.33333,48.5,54.41667,76.33333,63.3958325,FAIL
7075,62,86.33333,80.33333,59.91667,72.1458325,FAIL
7076,58.66667,63.41667,67,69.91667,64.7500025,FAIL
7077,50.91667,67.91667,56.41667,73.58333,62.208335,FAIL
7078,62.25,57,87,55.16667,65.3541675,FAIL
7079,63.16667,67.75,51.25,82.41667,66.145835,FAIL
7080,70.16667,85.83333,79.83333,77.41667,78.3125,PASS
7081,88.25,91.66667,58.41667,64.33333,75.6666675,PASS
7082,87.33333,69.33333,80.91667,66.41667,76,PASS
7083,76.5,53.33333,68.83333,84.58333,70.8124975,FAIL
7084,54,66.91667,56.5,96.5,68.4791675,FAIL
7085,82.58333,55.41667,65.5,88.41667,72.9791675,FAIL
7086,94,91.75,62,60.5,77.0625,PASS
7087,66.25,50,51.83333,91.33333,64.854165,FAIL
7088,52,80,84.91667,88.41667,76.333335,PASS
7089,69.66667,70.75,63.41667,52.41667,64.0625025,FAIL
7090,64.58333,76.75,80.41667,76.08333,74.4583325,FAIL
7091,57.83333,55.5,83.58333,55.33333,63.0624975,FAIL
7092,83.75,89.91667,81.83333,80.75,84.0625,PASS
7093,57.33333,80.58333,50.25,72.58333,65.1874975,FAIL
7094,79.5,78.41667,87.83333,55.41667,75.2916675,PASS
7095,74.83333,55.33333,73.33333,55.25,64.6874975,FAIL
7096,57,54.58333,62.75,54.58333,57.229165,FAIL
7097,72.66667,82.25,68.66667,58,70.395835,FAIL
7098,67.33333,57.83333,93,76.5,73.666665,FAIL
7099,54,81.83333,71.33333,77.16667,71.0833325,FAIL
7100,71.91667,88.41667,81.33333,75.33333,79.25,PASS
7101,73.58333,62,82.83333,70.16667,72.1458325,FAIL
7102,89.83333,77.83333,78.41667,77.91667,81,PASS
7103,87,72.25,55.16667,75.08333,72.375,FAIL
7104,88.91667,81.66667,81.58333,54.25,76.6041675,PASS
7105,55.58333,63.83333,70.75,68.16667,64.5833325,FAIL
7106,61.5,90.83333,50,85.25,71.8958325,FAIL
7107,62.83333,62.91667,80.58333,85.08333,72.854165,FAIL
7108,54.58333,86.25,82.16667,53.91667,69.2291675,FAIL
7109,72.75,46,86.91667,62.66667,67.083335,FAIL
7110,63.66667,59,51.5,83.58333,64.4375,FAIL
7111,58.25,82.5,83.58333,85.83333,77.541665,PASS
7112,58.33333,73.91667,67.75,93.5,73.375,FAIL
7113,55.83333,54.5,84.66667,47,60.5,FAIL
7114,88,50.66667,76.41667,54.41667,67.3750025,FAIL
7115,55,78.5,47.08333,58,59.6458325,FAIL
7116,56.75,81.25,56.33333,84.75,69.7708325,FAIL
7117,68.58333,77.41667,53,85.5,71.125,FAIL
7118,67.41667,84.5,72.08333,88.75,78.1875,PASS
7119,62.58333,58.66667,82.75,82.16667,71.5416675,FAIL
7120,80,57.91667,74.83333,45.5,64.5625,FAIL
7121,63,88.08333,82,64.41667,74.375,FAIL
7122,88.75,90,51.16667,87.25,79.2916675,PASS
7123,86.41667,58.83333,60.83333,50.25,64.0833325,FAIL
7124,70.91667,81,45.75,84.58333,70.5625,FAIL
7125,83.08333,56.58333,90.16667,74.83333,76.166665,PASS
7126,65.66667,85.91667,92.5,85.58333,82.4166675,PASS
7127,92.75,87.5,46.83333,66.16667,73.3125,FAIL
7128,87.25,58.91667,51.5,78.16667,68.958335,FAIL
7129,67.25,71.75,50.41667,64.91667,63.583335,FAIL
7130,45,65.16667,75.16667,91.16667,69.1250025,FAIL
7131,82.58333,80.75,61.25,77.25,75.4583325,PASS
7132,81.08333,88.66667,55.5,48.08333,68.3333325,FAIL
7133,79.08333,82.75,64.5,51,69.3333325,FAIL
7134,75,84.75,78,59.91667,74.4166675,FAIL
7135,87.33333,84.16667,53.58333,66.25,72.8333325,FAIL
7136,83.08333,75.58333,54.25,71.91667,71.2083325,FAIL
7137,84.41667,80.16667,90.75,74.91667,82.5625025,PASS
7138,70,50.08333,58.08333,65.5,60.916665,FAIL
7139,80.25,55.5,83.41667,78.91667,74.520835,FAIL
7140,82.16667,81.66667,59.58333,66.5,72.4791675,FAIL
7141,49.16667,82.5,58,53.66667,60.833335,FAIL
7142,49.16667,82.58333,67.16667,90.5,72.3541675,FAIL
7143,56.58333,75.91667,46.41667,67.5,61.6041675,FAIL
7144,89.83333,72.91667,54.08333,56.41667,68.3125,FAIL
7145,77.33333,72.41667,46.5,66.5,65.6875,FAIL
7146,69.58333,52.33333,85.16667,67.5,68.6458325,FAIL
7147,90.41667,66.58333,72,64,73.25,FAIL
7148,68.58333,91.33333,76.5,67.16667,75.8958325,PASS
7149,70.25,51.83333,64.91667,54.83333,60.4583325,FAIL
7150,59.33333,90,72.41667,82.75,76.125,PASS
7151,55.75,82.66667,78.08333,87.91667,76.1041675,PASS
7152,74.25,82.58333,89.66667,77.91667,81.1041675,PASS
7153,82,80.16667,84.83333,61.41667,77.1041675,PASS
7154,84.25,53.5,83.33333,58.08333,69.791665,FAIL
7155,53.66667,84.08333,58.58333,61.16667,64.375,FAIL
7156,74.66667,90.41667,52.33333,65.08333,70.625,FAIL
7157,61.33333,79.16667,68.91667,78,71.8541675,FAIL
7158,64.41667,83.33333,73.91667,72.08333,73.4375,FAIL
7159,71.16667,60.5,69.5,70.16667,67.833335,FAIL
7160,53.91667,63.33333,78.91667,69,66.2916675,FAIL
7161,72.5,76.83333,59.25,79.41667,72,FAIL
7162,82.5,65.33333,79.16667,52.83333,69.9583325,FAIL
7163,84,73.25,66.58333,71,73.7083325,FAIL
7164,53.83333,55.83333,54.66667,85.5,62.4583325,FAIL
7165,54,78.41667,53.91667,57.58333,60.9791675,FAIL
7166,72.66667,79.66667,57.33333,85.91667,73.895835,FAIL
7167,68.83333,76.08333,90.75,68.16667,75.9583325,PASS
7168,73.25,73.16667,84.66667,52.33333,70.8541675,FAIL
7169,76.83333,87.66667,65.16667,77.91667,76.895835,PASS
7170,51.33333,63.25,62.66667,61.91667,59.7916675,FAIL
7171,55.08333,55.58333,79.75,68.5,64.729165,FAIL
7172,74.25,66.08333,68.91667,74.41667,70.9166675,FAIL
7173,61.33333,89.5,63.58333,71.91667,71.5833325,FAIL
7174,86.66667,81.83333,81.75,54.83333,76.2708325,PASS
7175,51.25,64.25,88.75,69.08333,68.3333325,FAIL
7176,89.91667,71.5,81.58333,73.75,79.1875,PASS
7177,89.41667,52.08333,74.08333,48.33333,65.979165,FAIL
7178,69.83333,80.33333,61.16667,66.25,69.3958325,FAIL
7179,88.75,52.33333,68.16667,60.83333,67.5208325,FAIL
7180,65.41667,91,80.5,87.66667,81.145835,PASS
7181,50.16667,68.75,56.08333,74,62.25,FAIL
7182,69.25,59.5,70.83333,52.41667,63,FAIL
7183,53.25,70.08333,79.83333,79.91667,70.7708325,FAIL
7184,79,59.66667,72.75,67.41667,69.708335,FAIL
7185,85.66667,54.33333,76.91667,76.41667,73.333335,FAIL
7186,62.41667,84.25,49.66667,58.75,63.770835,FAIL
7187,50.16667,86.25,73.16667,86.58333,74.0416675,FAIL
7188,76.16667,74.08333,54.58333,55.16667,65,FAIL
7189,79.08333,70.91667,91.5,87.75,82.3125,PASS
7190,65.75,68.08333,87.66667,60.91667,70.6041675,FAIL
7191,48.83333,85.83333,87.75,52.91667,68.8333325,FAIL
7192,60.5,53.91667,69.41667,86.75,67.645835,FAIL
7193,84.08333,88.83333,80.75,55.08333,77.1874975,PASS
7194,65.25,81.33333,81,85.83333,78.354165,PASS
7195,71.66667,69.25,55.58333,61.91667,64.6041675,FAIL
7196,67.08333,56.25,65.16667,65.66667,63.5416675,FAIL
7197,56.5,69.33333,92.75,69.41667,72,FAIL
7198,58.66667,69.33333,69.66667,81.83333,69.875,FAIL
7199,94.33333,86.25,53.58333,70.58333,76.1874975,PASS
7200,75,53.83333,83.83333,52.25,66.229165,FAIL
7201,52.58333,78.66667,87.75,69.25,72.0625,FAIL
7202,61.58333,74.83333,80.83333,54,67.8124975,FAIL
7203,60.16667,71.16667,48.25,53.33333,58.2291675,FAIL
7204,78.08333,76.75,63,70.66667,72.125,FAIL
7205,84.5,53.91667,71.66667,59.75,67.458335,FAIL
7206,61.25,69.58333,53.91667,57.25,60.5,FAIL
7207,56.25,70,75.08333,60.25,65.3958325,FAIL
7208,82.75,90.41667,58.75,80.91667,78.208335,PASS
7209,91.83333,50.25,63.66667,65,67.6875,FAIL
7210,82.5,65.75,50.08333,69.25,66.8958325,FAIL
7211,76.66667,74,77.58333,64.25,73.125,FAIL
7212,82.66667,85,71.83333,46.33333,71.4583325,FAIL
7213,83.16667,79.08333,71,67.25,75.125,PASS
7214,58,63.41667,55.83333,48.75,56.5,FAIL
7215,52.5,59.83333,46.75,77.16667,59.0625,FAIL
7216,63.91667,89.66667,66.41667,56.66667,69.16667,FAIL
7217,84.41667,84.66667,69.5,76.66667,78.8125025,PASS
7218,64.25,65.75,83.25,63.33333,69.1458325,FAIL
7219,53.25,52.91667,84.41667,49.83333,60.1041675,FAIL
7220,63.41667,70.58333,64.75,80.91667,69.9166675,FAIL
7221,64.83333,65.66667,82.75,60.5,68.4375,FAIL
7222,85.08333,72.25,83.91667,60.5,75.4375,PASS
7223,64.91667,64.41667,62.58333,63.66667,63.895835,FAIL
7224,80.66667,60.83333,46.91667,73.08333,65.375,FAIL
7225,87.25,92.5,86.83333,66.08333,83.166665,PASS
7226,56.25,54.41667,66.83333,73.75,62.8125,FAIL
7227,55.16667,67.33333,74.41667,62.16667,64.770835,FAIL
7228,87.5,68.16667,62.83333,54.16667,68.1666675,FAIL
7229,86.66667,77.58333,61.16667,59.16667,71.145835,FAIL
7230,55.5,58.58333,61.66667,58,58.4375,FAIL
7231,74.91667,76.75,69.75,76.41667,74.458335,FAIL
7232,91.25,63.5,53.5,74.33333,70.6458325,FAIL
7233,54.75,70.75,45.25,75.08333,61.4583325,FAIL
7234,57.58333,72.91667,88.58333,55.16667,68.5625,FAIL
7235,83.75,83.83333,74.16667,73.08333,78.7083325,PASS
7236,67.5,65,78.83333,65.33333,69.166665,FAIL
7237,79.75,77.75,79.41667,84.16667,80.270835,PASS
7238,60.16667,86.83333,87.25,56.5,72.6875,FAIL
7239,75.16667,83.08333,83.83333,89.25,82.8333325,PASS
7240,83.83333,59.16667,76.83333,54.58333,68.604165,FAIL
7241,65.5,67.75,57.25,67.41667,64.4791675,FAIL
7242,65.16667,60.08333,88.66667,71.25,71.2916675,FAIL
7243,63.08333,60.91667,74.58333,63.66667,65.5625,FAIL
7244,61.25,85,82.25,73.33333,75.4583325,PASS
7245,86,67.58333,71.5,82.16667,76.8125,PASS
7246,89.16667,63.25,78.41667,63.16667,73.5000025,FAIL
7247,80.58333,54.25,80,61.58333,69.104165,FAIL
7248,52.25,70.33333,73.83333,67,65.854165,FAIL
7249,47.25,73.41667,68.66667,56.41667,61.4375025,FAIL
7250,75.75,87.58333,65.83333,60.66667,72.4583325,FAIL
7251,77.66667,88.16667,84.25,61,77.770835,PASS
7252,73.75,58.16667,72.16667,83,71.770835,FAIL
7253,74.5,74.58333,89.41667,86.75,81.3125,PASS
7254,78.5,57.75,54.66667,72.91667,65.958335,FAIL
7255,56.83333,82.75,50.5,78.41667,67.125,FAIL
7256,70.75,83.83333,80.66667,75.75,77.75,PASS
7257,84.41667,75.25,46.75,71.41667,69.458335,FAIL
7258,87.25,60,75.91667,83,76.5416675,PASS
7259,66.58333,70.08333,61.25,72.91667,67.7083325,FAIL
7260,56.41667,82.5,91.5,82.08333,78.125,PASS
7261,85,65.66667,72.75,90,78.3541675,PASS
7262,86.91667,50.33333,57.33333,74.83333,67.354165,FAIL
7263,45.5,92.66667,51.66667,69.25,64.770835,FAIL
7264,47.58333,48.16667,65.91667,78,59.9166675,FAIL
7265,83.16667,96.25,57.33333,67.91667,76.1666675,PASS
7266,68.75,69.08333,56.08333,89.83333,70.9374975,FAIL
7267,71,79,49.33333,77.83333,69.291665,FAIL
7268,60.25,74.83333,68.08333,66.83333,67.4999975,FAIL
7269,89.91667,76.08333,70.66667,84.83333,80.375,PASS
7270,89,60.41667,57.41667,60,66.708335,FAIL
7271,90.08333,57.91667,77.33333,60.08333,71.354165,FAIL
7272,85.66667,53.5,84.83333,85.41667,77.3541675,PASS
7273,80.66667,52.83333,56.83333,68.25,64.6458325,FAIL
7274,61.33333,75.58333,76.66667,57.25,67.7083325,FAIL
7275,90.75,64,84.91667,54.58333,73.5625,FAIL
7276,71,70.58333,67.66667,91.91667,75.2916675,PASS
7277,90.08333,64.58333,57.08333,68.75,70.1249975,FAIL
7278,70,63.66667,66.25,68.91667,67.208335,FAIL
7279,64,76.5,67.5,50,64.5,FAIL
7280,50.25,61.66667,74.58333,80.25,66.6875,FAIL
7281,76.58333,58.91667,72.5,86.33333,73.5833325,FAIL
7282,82.08333,84.83333,81,63.08333,77.7499975,PASS
7283,57.41667,66.66667,91.33333,72.83333,72.0625,FAIL
7284,51.66667,85.75,79.41667,72.75,72.395835,FAIL
7285,81.83333,86.25,86.16667,76.5,82.6875,PASS
